phase,flux,flux_err
0.24315388149731185,1.0770144514671676,0.013909010864327144
0.24545538494060837,1.114019648422629,0.014237672027732417
0.2486678526566051,1.1420306789392274,0.014487384351986269
0.24980958062455547,1.105478780394533,0.014161694526008286
0.2509302822135518,1.0897008526983543,0.014021529192338553
0.2602775226078383,1.1514606228377855,0.014571621901944857
0.2610055581456693,1.0917970857323878,0.014040133335454622
0.26313885120676017,1.140603055702006,0.014474635551214303
0.2659158993920416,1.0613070538748277,0.01376993571285828
0.2709057900924592,1.1008992370218884,0.014120986701659665
0.2781099251136503,1.1503627510540544,0.014561809619178535
0.27881518215899787,1.1037730111655761,0.014146525230534427
0.28323753813285973,1.1744827721640447,0.014777654290379512
0.28378982885344084,1.1192847090173783,0.014284550166243453
0.2843401921901933,1.0939165949808973,0.014058954716270208
